"importance.1" "importance.2" "importance.3" "importance.4"
"B1" 25.4822584082144 7.2047631914732 35.3850487970538 8.68504910540669
"B2" 37.0302710777483 16.3016964830513 8.21684778039108 62.198775695461
"B3" 62.7668875969625 2.18563742627627 44.2535427604234 4.53105675979541
"B4" 31.7630593799022 13.4364805987693 17.226413045377 0
"B5" 76.6336009115122 89.8604414372769 72.9003585480838 20.4779631330433
"B6" 43.4704649534357 18.3327613728332 52.7334730598553 10.7383324080031
"B7" 37.7574943827777 35.996023322775 18.9393724369623 100
