"importance.1" "importance.2" "importance.3" "importance.4"
"B1" 16.8654765000996 1.03354577250399 22.9166669569456 7.02995819009823
"B2" 6.05770350454649 5.07243155776352 11.0298220464637 24.9428237423496
"B3" 0 33.0920915855101 14.2151100747787 4.96194464278844
"B4" 11.6326555624659 23.6001566710994 17.0612794924249 3.75728446821161
"B5" 3.44972752993319 6.43969601158657 40.16004361345 4.02885080683816
"B6" 38.1292975904606 28.9683619191382 100 4.04537104091225
"B7" 28.608685669511 10.7907236435535 15.376154840275 11.2387473302408
