"importance.1" "importance.2" "importance.3" "importance.4"
"B1" 19.4011422025514 3.21952281779118 30.5837822719294 5.7987542007204
"B2" 11.5985300422595 8.44042756727718 17.1200077570523 47.0504427540424
"B3" 2.20750180428788 31.0838769004689 15.4276563323191 10.0240709609243
"B4" 19.5746206691694 35.4505926612699 30.8823904585936 0.48536129721099
"B5" 14.4190700339146 11.5180642032736 36.2193062315187 7.27665731724749
"B6" 66.0686292298804 27.240461971766 100 3.88719092716283
"B7" 35.1052240182744 14.257156167075 28.2108920805871 0
