"importance.1" "importance.2" "importance.3" "importance.4"
"B1" 30.8745786202389 6.71490117118053 17.5237169143797 10.3787093960808
"B2" 15.5849393227362 13.1618323946181 12.8112120979454 39.7598077266041
"B3" 7.10189403292 31.4568271706046 12.1320644856515 4.60412361867069
"B4" 22.4663044821874 38.4211526036609 27.6999166956868 6.00471736121044
"B5" 18.6102203449173 9.31267726155817 47.1062508010031 0
"B6" 59.6418375494668 24.2384399275875 100 15.9744319705539
"B7" 40.4372654881535 12.9562910556753 20.101776015384 20.8206694216551
